,Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight
1107,7250,55.67215568862275,121545.0,Petrol,110.0,1.0,0,1600,5,1070
1108,8250,71.0,120474.0,Diesel,72.0,68647.23997185081,0,2000,3,1115
1109,8950,76.0,120263.0,Diesel,72.0,1.0,0,2000,5,1135
1110,7750,74.0,120196.0,Petrol,110.0,1.0,0,1600,3,1050
1111,8500,71.0,120000.0,Petrol,110.0,0.0,0,1600,5,1085
1112,7750,78.0,120000.0,Petrol,110.0,0.0,0,1600,5,1075
1113,5750,73.0,115877.0,Petrol,110.0,0.0,0,1600,4,1035
1114,6900,76.0,115345.0,Petrol,110.0,1.0,0,1600,5,1070
1115,6500,55.67215568862275,115157.0,Petrol,110.0,1.0,0,1600,3,1050
1116,6500,78.0,115000.0,Petrol,107.0,1.0,1,1600,5,1100
1117,7600,77.0,114258.0,Petrol,86.0,1.0,0,1300,5,1050
1118,8950,73.0,112963.0,Diesel,72.0,1.0,0,2000,5,1135
1119,7450,74.0,112307.0,Petrol,110.0,1.0,0,1600,5,1070
1120,7350,72.0,68647.23997185081,Petrol,86.0,1.0,0,1300,3,1015
1121,7750,73.0,111602.0,Petrol,86.0,68647.23997185081,0,1300,3,1015
1122,7460,80.0,111392.0,CNG,110.0,0.0,0,1598,3,1083
1123,9250,76.0,110901.0,Petrol,110.0,1.0,0,1600,5,1085
1124,7250,80.0,110887.0,Petrol,110.0,1.0,0,1600,3,1055
1125,6500,72.0,110634.0,Petrol,86.0,1.0,0,1300,3,1015
1126,6800,80.0,110000.0,Petrol,110.0,1.0,0,1600,4,1035
1127,8700,75.0,109540.0,Petrol,110.0,0.0,0,1600,5,1085
1128,7500,55.67215568862275,109263.0,Petrol,110.0,0.0,0,1600,5,1070
1129,7750,71.0,107516.0,Petrol,110.0,68647.23997185081,0,1600,3,1050
1130,7950,73.0,107108.0,Petrol,110.0,1.0,0,1600,3,1050
1131,9950,75.0,107000.0,Petrol,110.0,1.0,0,1600,3,1050
1132,6640,74.0,106250.0,Petrol,110.0,0.0,0,1600,5,1070
1133,8750,71.0,106150.0,Petrol,86.0,0.0,0,1300,3,1015
1134,7750,72.0,106108.0,Petrol,110.0,68647.23997185081,0,1600,3,1050
1135,5950,72.0,105856.0,Petrol,86.0,0.0,0,1300,3,1015
1136,6750,77.0,105152.0,Petrol,86.0,0.0,0,1300,3,1015
1137,6500,80.0,105135.0,Petrol,110.0,1.0,0,1600,3,1050
1138,8750,76.0,104344.0,Petrol,110.0,1.0,0,1600,3,1050
1139,7950,74.0,104150.0,Petrol,110.0,1.0,0,1600,3,1050
1140,6750,74.0,104000.0,Petrol,86.0,1.0,0,1300,3,1010
1141,7950,73.0,103121.0,Petrol,86.0,1.0,0,1300,5,1035
1142,7950,80.0,102300.0,Petrol,86.0,1.0,0,1300,3,1015
1143,8950,75.0,102005.0,Petrol,107.0,1.0,1,1600,5,1105
1144,7750,77.0,102000.0,Petrol,86.0,1.0,0,1300,3,1015
1145,6450,75.0,101855.0,Petrol,110.0,1.0,0,1600,5,1070
1146,6900,74.0,101773.0,Petrol,110.0,0.0,0,1600,3,1050
1147,8450,75.0,101159.0,Petrol,110.0,1.0,0,1600,5,1085
1148,6750,74.0,101000.0,Petrol,86.0,0.0,0,1300,3,1015
1149,8050,74.0,100732.0,Petrol,86.0,1.0,1,1300,4,1030
1150,9500,79.0,100719.0,Petrol,110.0,0.0,0,1600,5,1070
1151,7750,78.0,100487.0,Petrol,110.0,0.0,0,1600,4,1035
1152,8500,80.0,100458.0,Petrol,110.0,0.0,0,1600,5,1085
1153,7795,75.0,100192.0,Petrol,110.0,1.0,0,1600,3,1050
1154,6490,80.0,100123.0,Petrol,110.0,1.0,0,1600,3,1050
1155,7950,73.0,99971.0,Petrol,110.0,1.0,0,1600,3,1050
1156,6425,79.0,99397.0,Petrol,86.0,0.0,0,1300,5,1035
1157,8950,69.0,99374.0,Petrol,86.0,1.0,0,1300,5,1035
1158,6950,72.0,99245.0,Petrol,110.0,1.0,0,1600,5,1114
1159,8750,79.0,98742.0,Petrol,110.0,0.0,0,1600,5,1085
1160,8450,71.0,98154.0,Petrol,110.0,1.0,0,1600,3,1050
1161,7950,77.0,98000.0,Petrol,110.0,1.0,0,1600,5,1065
1162,7950,80.0,97548.0,Petrol,86.0,0.0,0,1300,5,1035
1163,8900,78.0,97534.0,Petrol,110.0,1.0,0,1600,5,1070
1164,8950,73.0,97494.0,Petrol,110.0,1.0,0,1600,5,1085
1165,8900,73.0,97085.0,Petrol,110.0,1.0,0,1600,5,1085
1166,7950,69.0,97000.0,Petrol,110.0,0.0,0,1600,4,1035
1167,6495,74.0,96302.0,Petrol,86.0,1.0,0,1300,3,1015
1168,7250,78.0,96000.0,Petrol,86.0,1.0,0,1300,3,1015
1169,9250,55.67215568862275,96000.0,Petrol,110.0,1.0,0,1600,5,1085
1170,6650,78.0,95909.0,Petrol,110.0,1.0,0,1600,5,1070
1171,6990,79.0,95700.0,Petrol,110.0,0.0,0,1600,5,1085
1172,7750,78.0,95651.0,Petrol,110.0,1.0,0,1600,5,1070
1173,6950,79.0,95000.0,Petrol,86.0,1.0,0,1300,5,1035
1174,7250,80.0,94447.0,Petrol,110.0,0.0,0,1600,3,1050
1175,9950,55.67215568862275,94079.0,Petrol,110.0,1.0,0,1600,5,1085
1176,9250,55.67215568862275,93841.0,Petrol,110.0,0.0,0,1600,5,1070
1177,7200,79.0,93090.0,Petrol,86.0,1.0,0,1300,5,1035
1178,8250,72.0,93066.0,Petrol,110.0,1.0,0,1600,5,1075
1179,8950,79.0,93039.0,Petrol,110.0,1.0,0,1600,3,1050
1180,8250,77.0,93000.0,Petrol,110.0,1.0,0,1600,5,1075
1181,6250,80.0,92830.0,Petrol,86.0,1.0,0,1300,3,1015
1182,9900,80.0,92255.0,Petrol,107.0,0.0,1,1600,5,1105
1183,7300,80.0,92096.0,Petrol,86.0,1.0,0,1300,5,1035
1184,8950,72.0,91921.0,Petrol,86.0,1.0,0,1300,3,1020
1185,6500,70.0,91900.0,Petrol,86.0,1.0,0,1300,3,1015
1186,7950,78.0,91399.0,Petrol,110.0,1.0,0,1600,5,1070
1187,7450,75.0,91082.0,Petrol,110.0,68647.23997185081,0,1600,3,1050
1188,7950,71.0,90370.0,Petrol,86.0,1.0,0,1300,5,1035
1189,8500,78.0,90345.0,Petrol,86.0,1.0,0,1300,5,1035
1190,6950,77.0,90305.0,Petrol,86.0,1.0,0,1300,3,1015
1191,7950,78.0,90011.0,Petrol,86.0,0.0,1,1300,3,1045
1192,6750,77.0,90000.0,Petrol,86.0,1.0,0,1300,3,1015
1193,8450,70.0,89983.0,Petrol,110.0,0.0,0,1600,3,1055
1194,7500,78.0,89953.0,Petrol,110.0,0.0,0,1600,5,1114
1195,8750,74.0,89800.0,Diesel,72.0,1.0,0,2000,3,1115
1196,8750,79.0,89739.0,Petrol,86.0,1.0,0,1300,5,1035
1197,8950,76.0,89520.0,Petrol,110.0,1.0,0,1600,3,1050
1198,7450,55.67215568862275,89507.0,Petrol,86.0,0.0,0,1300,3,1015
1199,9200,69.0,89096.0,Petrol,110.0,1.0,0,1600,5,1085
1200,8950,74.0,88700.0,Petrol,110.0,1.0,0,1600,3,1050
1201,7850,72.0,88500.0,Petrol,110.0,68647.23997185081,0,1600,5,1075
1202,6950,73.0,88186.0,Diesel,72.0,1.0,0,2000,3,1115
1203,7200,75.0,88000.0,Petrol,110.0,1.0,0,1600,3,1050
1204,7450,78.0,87743.0,Petrol,110.0,0.0,0,1600,3,1055
1205,6750,75.0,87613.0,Petrol,86.0,0.0,0,1300,3,1015
1206,7500,73.0,87358.0,Petrol,110.0,1.0,0,1600,3,1050
1207,7450,55.67215568862275,87083.0,Petrol,110.0,0.0,0,1600,4,1035
1208,7950,70.0,87000.0,Petrol,110.0,68647.23997185081,0,1600,4,1035
1209,7250,78.0,87000.0,Petrol,110.0,1.0,0,1600,4,1035
1210,7950,55.67215568862275,87000.0,Petrol,86.0,1.0,0,1300,3,1015
1211,8250,80.0,87000.0,Petrol,86.0,1.0,0,1300,3,1015
1212,8250,72.0,86860.0,Petrol,110.0,0.0,0,1600,5,1075
1213,6750,80.0,86109.0,Petrol,110.0,1.0,0,1600,3,1055
1214,8750,79.0,86000.0,Petrol,86.0,1.0,0,1300,5,1040
1215,8950,80.0,86000.0,Petrol,110.0,0.0,0,1600,3,1050
1216,8500,70.0,85864.0,Diesel,72.0,1.0,0,2000,5,1135
1217,8250,80.0,85565.0,Petrol,110.0,0.0,0,1600,5,1070
1218,9450,70.0,85470.0,Petrol,107.0,0.0,1,1600,3,1080
1219,7950,73.0,85200.0,Petrol,110.0,1.0,0,1600,3,1050
1220,7900,70.0,85000.0,Petrol,110.0,1.0,0,1600,3,1055
1221,8500,73.0,84988.0,Petrol,110.0,1.0,0,1600,3,1050
1222,8250,79.0,84966.0,Petrol,110.0,0.0,0,1600,5,1070
1223,8250,76.0,84472.0,Petrol,110.0,1.0,0,1600,5,1070
1224,8950,73.0,84402.0,Petrol,110.0,1.0,0,1600,4,1035
1225,7950,74.0,84123.0,Petrol,110.0,0.0,0,1600,3,1050
1226,6950,55.67215568862275,84000.0,Petrol,110.0,0.0,0,1600,5,1075
1227,7250,78.0,84000.0,Petrol,110.0,1.0,0,1600,5,1065
1228,7750,77.0,84000.0,Petrol,110.0,1.0,0,1600,5,1085
1229,8700,75.0,83850.0,Petrol,110.0,68647.23997185081,0,1600,3,1055
1230,8950,55.67215568862275,83540.0,Petrol,110.0,1.0,0,1600,5,1070
1231,6750,76.0,83405.0,Petrol,110.0,1.0,0,1600,5,1070
1232,7500,71.0,83291.0,Petrol,110.0,1.0,0,1600,5,1070
1233,7950,69.0,83133.0,Petrol,86.0,0.0,0,1300,3,1015
1234,8950,71.0,83047.0,Petrol,86.0,1.0,1,1300,3,1045
1235,7950,71.0,82700.0,Petrol,110.0,0.0,0,1600,3,1050
1236,7450,55.67215568862275,82675.0,Petrol,86.0,0.0,0,1300,3,1015
1237,5950,78.0,82595.0,Petrol,86.0,1.0,0,1300,3,1015
1238,7750,75.0,82256.0,Petrol,110.0,1.0,0,1600,3,1050
1239,6950,77.0,82103.0,Petrol,86.0,1.0,0,1300,3,1015
1240,8750,80.0,82021.0,Petrol,86.0,1.0,0,1300,5,1035
1241,8950,71.0,82000.0,Petrol,110.0,1.0,0,1600,5,1075
1242,7495,79.0,81988.0,Petrol,110.0,1.0,0,1600,5,1070
1243,7750,76.0,81930.0,Petrol,110.0,68647.23997185081,0,1600,5,1070
1244,6950,70.0,81663.0,Petrol,110.0,0.0,0,1600,3,1050
1245,7990,77.0,80486.0,Petrol,110.0,1.0,0,1600,5,1070
1246,7250,78.0,80000.0,Petrol,110.0,1.0,0,1600,4,1065
1247,6900,69.0,79000.0,Petrol,86.0,0.0,0,1300,3,1015
1248,7750,74.0,78894.0,Petrol,110.0,0.0,0,1600,5,1070
1249,7250,55.67215568862275,78689.0,Petrol,110.0,0.0,0,1600,4,1035
1250,8950,77.0,78435.0,Petrol,86.0,0.0,0,1300,3,1015
1251,8500,71.0,78260.0,Petrol,110.0,0.0,0,1600,3,1050
1252,7950,72.0,78120.0,Petrol,110.0,1.0,0,1600,5,1075
1253,6950,77.0,77000.0,Petrol,86.0,68647.23997185081,0,1300,3,1015
1254,8000,55.67215568862275,77000.0,Petrol,110.0,0.0,0,1600,3,1050
1255,7950,75.0,76382.0,Petrol,110.0,68647.23997185081,0,1600,3,1055
1256,8500,76.0,76268.0,Petrol,86.0,1.0,0,1300,3,1015
1257,7490,73.0,76151.0,Petrol,86.0,1.0,0,1300,3,1015
1258,8250,80.0,76000.0,Petrol,110.0,68647.23997185081,0,1600,3,1050
1259,9250,71.0,76000.0,Petrol,110.0,1.0,0,1600,5,1070
1260,7950,72.0,75840.0,Petrol,86.0,0.0,0,1300,5,1035
1261,9500,77.0,75799.0,Petrol,110.0,1.0,0,1600,3,1050
1262,8950,72.0,75525.0,Petrol,110.0,1.0,0,1600,3,1114
1263,8450,78.0,75323.0,Petrol,86.0,1.0,0,1300,5,1050
1264,7995,79.0,75322.0,Petrol,110.0,1.0,0,1600,4,1115
1265,8750,78.0,75226.0,Petrol,110.0,0.0,0,1600,4,1035
1266,5950,71.0,75085.0,Petrol,86.0,0.0,0,1300,5,1035
1267,8500,73.0,75000.0,Petrol,110.0,0.0,0,1600,5,1075
1268,8950,69.0,75000.0,Petrol,86.0,1.0,0,1300,4,1000
1269,8750,69.0,75000.0,Petrol,86.0,1.0,0,1300,4,1000
1270,7600,78.0,74926.0,Petrol,110.0,1.0,0,1600,5,1075
1271,7145,80.0,74785.0,Petrol,110.0,1.0,0,1600,5,1070
1272,8450,69.0,74573.0,Petrol,110.0,1.0,0,1600,5,1085
1273,5950,55.67215568862275,74567.0,Petrol,86.0,1.0,0,1300,3,1015
1274,9000,80.0,74196.0,Petrol,110.0,68647.23997185081,0,1600,5,1075
1275,7250,80.0,74151.0,Petrol,110.0,1.0,0,1600,3,1050
1276,7400,75.0,74096.0,Petrol,110.0,1.0,0,1600,3,1050
1277,8800,79.0,74093.0,Petrol,110.0,1.0,0,1600,5,1075
1278,7750,71.0,74000.0,Petrol,110.0,0.0,0,1600,3,1050
1279,7500,75.0,74000.0,Petrol,86.0,1.0,0,1300,3,1015
1280,8450,78.0,73638.0,Petrol,86.0,1.0,1,1300,4,1015
1281,7400,55.67215568862275,73460.0,Petrol,110.0,1.0,0,1600,5,1070
1282,7500,80.0,73200.0,Petrol,110.0,1.0,0,1600,5,1070
1283,8950,76.0,73116.0,Petrol,110.0,1.0,0,1600,5,1075
1284,8950,55.67215568862275,73014.0,Petrol,110.0,68647.23997185081,0,1600,5,1075
1285,7950,77.0,72703.0,Petrol,110.0,1.0,0,1600,3,1050
1286,7950,79.0,72328.0,Petrol,110.0,1.0,0,1600,5,1075
1287,7950,78.0,72222.0,Petrol,110.0,1.0,0,1600,5,1070
1288,8950,71.0,72128.0,Petrol,107.0,1.0,1,1600,5,1100
1289,7750,78.0,72090.0,Petrol,110.0,1.0,0,1600,5,1070
1290,8250,78.0,72000.0,Petrol,110.0,1.0,0,1600,4,1035
1291,7950,78.0,72000.0,Petrol,110.0,0.0,0,1600,3,1055
1292,7750,77.0,71900.0,Petrol,86.0,1.0,0,1300,3,1015
1293,8500,77.0,71825.0,Petrol,110.0,0.0,0,1600,5,1075
1294,6950,80.0,71740.0,Petrol,110.0,1.0,0,1600,5,1070
1295,7500,80.0,71500.0,Petrol,110.0,1.0,0,1600,4,1035
1296,7750,79.0,71359.0,Petrol,110.0,1.0,0,1600,3,1050
1297,5950,79.0,71263.0,Petrol,86.0,68647.23997185081,0,1300,3,1015
1298,7500,78.0,71186.0,Petrol,110.0,0.0,0,1600,3,1050
1299,8950,72.0,71054.0,Petrol,86.0,0.0,1,1300,3,1045
1300,7950,76.0,71000.0,Petrol,110.0,1.0,0,1600,3,1050
1301,6900,80.0,70939.0,Petrol,110.0,1.0,1,1600,5,1100
1302,7450,77.0,70932.0,Petrol,110.0,1.0,0,1600,3,1050
1303,8500,80.0,70597.0,Petrol,107.0,1.0,1,1600,3,1080
1304,7500,73.0,70482.0,Petrol,110.0,1.0,0,1600,5,1075
1305,8750,77.0,70124.0,Petrol,110.0,1.0,0,1600,3,1050
1306,7500,76.0,70039.0,Petrol,110.0,1.0,0,1600,3,1050
1307,9950,80.0,69904.0,Petrol,110.0,0.0,0,1600,5,1070
1308,7950,75.0,69388.0,Petrol,86.0,0.0,0,1300,3,1010
1309,9950,75.0,69320.0,Petrol,110.0,1.0,0,1600,5,1070
1310,9250,78.0,69000.0,Petrol,110.0,68647.23997185081,0,1600,5,1075
1311,9250,73.0,68988.0,Petrol,86.0,1.0,0,1300,5,1035
1312,9950,55.67215568862275,68945.0,Petrol,110.0,1.0,0,1600,5,1085
1313,5950,74.0,68285.0,Petrol,110.0,1.0,0,1600,3,1050
1314,7995,55.67215568862275,68000.0,Petrol,110.0,1.0,0,1600,5,1075
1315,8950,55.67215568862275,68000.0,Petrol,86.0,1.0,1,1300,3,1045
1316,7450,75.0,67451.0,Petrol,86.0,1.0,0,1300,4,1000
1317,8250,55.67215568862275,67266.0,Petrol,86.0,1.0,0,1300,5,1035
1318,8500,78.0,67255.0,Petrol,110.0,0.0,0,1600,5,1085
1319,8500,70.0,67100.0,Petrol,110.0,1.0,0,1600,5,1075
1320,9400,69.0,67092.0,Diesel,72.0,68647.23997185081,0,2000,3,1115
1321,7250,80.0,66880.0,Petrol,110.0,1.0,0,1600,3,1055
1322,8950,79.0,66855.0,Petrol,110.0,1.0,0,1600,5,1075
1323,9450,80.0,66843.0,Petrol,110.0,1.0,0,1600,5,1075
1324,8500,74.0,66718.0,Petrol,110.0,1.0,0,1600,3,1050
1325,6750,80.0,66168.0,Petrol,86.0,1.0,0,1300,3,1015
1326,7400,80.0,65950.0,Petrol,110.0,0.0,0,1600,5,1070
1327,8950,78.0,65500.0,Petrol,86.0,1.0,0,1300,3,1015
1328,6900,80.0,65307.0,Petrol,110.0,1.0,0,1600,3,1055
1329,7750,79.0,65254.0,Petrol,86.0,1.0,0,1300,3,1015
1330,8950,71.0,65021.0,Diesel,72.0,68647.23997185081,0,2000,3,1115
1331,6950,75.0,65006.0,Petrol,86.0,1.0,0,1300,3,1015
1332,8495,77.0,64280.0,Petrol,110.0,0.0,0,1600,4,1035
1333,10000,75.0,64000.0,Petrol,107.0,0.0,1,1600,3,1085
1334,6999,71.0,64000.0,Petrol,110.0,68647.23997185081,0,1600,5,1070
1335,8950,80.0,64000.0,Petrol,110.0,0.0,0,1600,3,1055
1336,8500,79.0,63918.0,Petrol,110.0,68647.23997185081,0,1600,4,1035
1337,8750,75.0,63634.0,Petrol,110.0,1.0,0,1600,4,1035
1338,7499,80.0,63500.0,Petrol,110.0,1.0,0,1600,3,1050
1339,9000,55.67215568862275,63266.0,Petrol,110.0,1.0,0,1600,4,1035
1340,8950,77.0,62595.0,Petrol,110.0,1.0,0,1600,3,1050
1341,6950,80.0,62581.0,Petrol,110.0,0.0,0,1600,5,1075
1342,8500,77.0,62285.0,Petrol,110.0,1.0,0,1600,5,1075
1343,8450,77.0,61906.0,Petrol,86.0,1.0,1,1300,5,1065
1344,8950,74.0,61700.0,Petrol,110.0,0.0,0,1600,5,1070
1345,8250,77.0,61648.0,Petrol,110.0,1.0,0,1600,5,1070
1346,7950,75.0,61626.0,Petrol,86.0,0.0,0,1300,5,1035
1347,7450,70.0,61510.0,Petrol,110.0,0.0,0,1600,4,1035
1348,9000,79.0,61165.0,Petrol,107.0,1.0,1,1600,3,1080
1349,7150,70.0,61000.0,Petrol,110.0,1.0,0,1600,4,1035
1350,7750,76.0,60833.0,Petrol,110.0,1.0,0,1600,4,1035
1351,5845,70.0,60600.0,Petrol,86.0,0.0,0,1300,3,1060
1352,8500,72.0,60483.0,Petrol,110.0,1.0,0,1600,5,1075
1353,8250,80.0,60476.0,Petrol,110.0,68647.23997185081,0,1600,5,1114
1354,9450,79.0,60142.0,Petrol,110.0,0.0,0,1600,3,1050
1355,6750,69.0,60050.0,Petrol,110.0,1.0,0,1600,3,1050
1356,8400,77.0,60000.0,Petrol,110.0,1.0,0,1600,3,1050
1357,7900,76.0,60000.0,Petrol,110.0,0.0,0,1600,3,1050
1358,7950,76.0,59815.0,Petrol,110.0,1.0,0,1587,3,1055
1359,8750,80.0,59326.0,Petrol,110.0,68647.23997185081,0,1600,5,1085
1360,9900,73.0,59240.0,Petrol,110.0,1.0,0,1600,3,1050
1361,6495,71.0,59164.0,Petrol,110.0,0.0,0,1600,4,1035
1362,8250,70.0,59017.0,Petrol,107.0,1.0,1,1600,3,1080
1363,6900,69.0,58952.0,Petrol,110.0,1.0,0,1600,3,1050
1364,7500,74.0,58454.0,Petrol,86.0,1.0,0,1300,3,1015
1365,7950,75.0,58341.0,Petrol,86.0,1.0,1,1300,4,1030
1366,8250,80.0,58267.0,Petrol,110.0,1.0,0,1600,5,1070
1367,8950,80.0,58000.0,Petrol,110.0,0.0,0,1600,3,1055
1368,9750,70.0,57829.0,Petrol,110.0,0.0,0,1600,3,1050
1369,8250,80.0,57787.0,Petrol,86.0,0.0,0,1300,3,1015
1370,8900,78.0,57628.0,Petrol,110.0,0.0,0,1600,5,1075
1371,8950,75.0,57537.0,Petrol,86.0,1.0,0,1300,5,1050
1372,6750,76.0,57263.0,Petrol,110.0,1.0,0,1600,3,1050
1373,7950,75.0,57144.0,Petrol,110.0,1.0,0,1600,5,1070
1374,8600,69.0,57096.0,Petrol,86.0,1.0,0,1300,3,1025
1375,7750,55.67215568862275,57000.0,Petrol,86.0,0.0,0,1300,4,1000
1376,7800,55.67215568862275,56566.0,Petrol,110.0,1.0,0,1600,3,1050
1377,8750,73.0,56307.0,Petrol,110.0,1.0,0,1600,3,1050
1378,9500,79.0,56214.0,Petrol,86.0,0.0,0,1300,3,1015
1379,7750,55.67215568862275,56132.0,Petrol,110.0,0.0,0,1600,4,1035
1380,9950,79.0,55425.0,Petrol,110.0,0.0,0,1600,5,1075
1381,7750,77.0,54439.0,Petrol,86.0,1.0,0,1300,3,1015
1382,5950,69.0,53809.0,Petrol,110.0,1.0,0,1600,3,1050
1383,10950,76.0,53133.0,Petrol,110.0,1.0,0,1600,5,1070
1384,9450,77.0,52900.0,Petrol,110.0,1.0,0,1600,4,1075
1385,8250,80.0,52700.0,Petrol,110.0,0.0,0,1600,3,1050
1386,9750,69.0,52320.0,Petrol,110.0,0.0,0,1600,5,1070
1387,7450,78.0,52287.0,Petrol,110.0,0.0,0,1600,5,1114
1388,8750,75.0,52000.0,Petrol,110.0,68647.23997185081,0,1600,5,1075
1389,8750,69.0,52000.0,Petrol,110.0,1.0,0,1600,3,1050
1390,8500,73.0,52000.0,Petrol,110.0,1.0,1,1600,4,1065
1391,8950,70.0,51874.0,Petrol,86.0,0.0,0,1300,4,1000
1392,7500,79.0,49827.0,Petrol,86.0,68647.23997185081,0,1300,5,1035
1393,7250,69.0,49640.0,Petrol,110.0,1.0,0,1600,4,1035
1394,7450,80.0,49580.0,Petrol,110.0,1.0,0,1600,4,1035
1395,8750,76.0,49170.0,Petrol,86.0,68647.23997185081,0,1300,3,1045
1396,9800,77.0,48838.0,Petrol,110.0,0.0,0,1600,3,1055
1397,7500,71.0,48576.0,Petrol,86.0,1.0,0,1300,3,1015
1398,8950,75.0,48400.0,Petrol,110.0,1.0,0,1600,5,1075
1399,8950,74.0,48242.0,Petrol,86.0,1.0,0,1300,5,1035
1400,7450,70.0,47955.0,Petrol,110.0,1.0,0,1600,5,1070
1401,8950,71.0,47633.0,Petrol,110.0,1.0,0,1600,5,1075
1402,10500,55.67215568862275,47400.0,Petrol,86.0,1.0,0,1300,5,1040
1403,7000,73.0,47360.0,Petrol,86.0,0.0,0,1300,3,1010
1404,8500,77.0,45507.0,Petrol,110.0,1.0,0,1600,3,1050
1405,7750,76.0,45410.0,Petrol,86.0,1.0,0,1300,5,1035
1406,8950,70.0,44850.0,Petrol,110.0,1.0,0,1600,3,1050
1407,8250,69.0,44826.0,Petrol,110.0,0.0,0,1600,5,1075
1408,9250,55.67215568862275,44444.0,Petrol,110.0,1.0,0,1600,3,1050
1409,7900,75.0,43720.0,Petrol,110.0,68647.23997185081,0,1600,5,1070
1410,8500,78.0,43622.0,Petrol,86.0,1.0,0,1300,4,1000
1411,7950,76.0,43532.0,Petrol,110.0,0.0,0,1600,5,1070
1412,9950,69.0,42800.0,Petrol,110.0,1.0,0,1600,3,1050
1413,8750,74.0,42317.0,Petrol,107.0,1.0,1,1600,5,1100
1414,7500,80.0,42186.0,Petrol,110.0,1.0,0,1600,3,1050
1415,6950,72.0,42000.0,Petrol,110.0,68647.23997185081,0,1600,3,1050
1416,8950,55.67215568862275,40093.0,Petrol,110.0,0.0,0,1600,5,1114
1417,8750,79.0,39800.0,Petrol,107.0,0.0,1,1600,3,1080
1418,7750,73.0,39168.0,Petrol,86.0,68647.23997185081,0,1300,3,1015
1419,8450,75.0,38945.0,Petrol,110.0,68647.23997185081,0,1600,3,1050
1420,8150,76.0,36537.0,Petrol,110.0,0.0,1,1600,4,1075
1421,8500,78.0,68647.23997185081,Petrol,86.0,0.0,1,1300,3,1045
1422,7600,55.67215568862275,36000.0,Petrol,110.0,1.0,0,1600,3,1050
1423,7950,80.0,35821.0,Petrol,86.0,0.0,1,1300,3,1015
1424,7750,73.0,34717.0,Petrol,86.0,0.0,0,1300,3,1015
1425,7950,80.0,68647.23997185081,Petrol,86.0,1.0,0,1300,4,1000
1426,9950,78.0,30964.0,Petrol,110.0,68647.23997185081,1,1600,3,1080
1427,8950,55.67215568862275,29000.0,Petrol,86.0,1.0,1,1300,3,1045
1428,8450,72.0,68647.23997185081,Petrol,86.0,68647.23997185081,0,1300,3,1015
1429,8950,78.0,24000.0,Petrol,86.0,1.0,1,1300,5,1065
1430,8450,80.0,23000.0,Petrol,86.0,0.0,0,1300,3,1015
1431,7500,55.67215568862275,20544.0,Petrol,86.0,1.0,0,1300,3,1025
1432,10845,72.0,68647.23997185081,Petrol,86.0,0.0,0,1300,3,1015
1433,8500,55.67215568862275,17016.0,Petrol,86.0,0.0,0,1300,3,1015
1434,7250,70.0,68647.23997185081,Petrol,86.0,1.0,0,1300,3,1015
1435,6950,76.0,1.0,Petrol,110.0,0.0,0,1600,5,1114
